,PromptTokens,DecodeTokens,UserID,ArrivalTime
69709,362,1,6540,57
69710,3630,25,1024,57
69711,359,1,256760,57
69712,3329,33,6540,57
69713,3410,26,256760,57
69714,353,1,257737,58
69715,101795,54,257643,58
69716,3324,27,257737,58
69717,350,1,119717,59
69718,3273,21,119717,59
69719,19267,314,257816,59
69720,357,1,63819,59
69721,972,110,73790,60
69722,16080,374,76,60
69723,9235,310,254096,60
69724,22771,145,257353,60
69725,4584,13,63819,61
69726,374,1,257731,61
69727,359,1,8597,61
69728,350,1,257193,61
69729,3655,23,8597,62
69730,3836,13,257193,62
69731,355,1,891,62
69732,3284,21,891,62
69733,8543,519,52758,63
69734,3589,13,257731,63
69735,353,1,255753,63
69736,3286,23,255753,63
69737,363,1,257819,65
69738,352,1,257820,65
69739,3299,21,257820,66
69740,3268,26,257819,66
69741,350,1,257792,66
69742,3621,13,257792,66
69743,350,1,15339,66
69744,362,1,257780,66
69745,3291,25,15339,67
69746,3474,24,257780,67
69747,1439,249,257737,67
69748,17073,112,6540,67
69749,350,1,257821,67
69750,4507,6,257802,68
69751,3278,25,257821,68
69752,375,1,41866,68
69753,357,1,90027,69
69754,350,1,71673,69
69755,4010,18,71673,69
69756,8226,239,119717,69
69757,2503,173,257193,69
69758,349,1,227995,69
69759,4200,13,90027,69
69760,4777,33,41866,69
69761,358,3,252007,70
69762,3284,25,227995,70
69763,3285,25,252007,70
69764,22626,133,256856,70
69765,350,1,257787,70
69766,354,1,257822,71
69767,352,1,251733,71
69768,3868,24,257787,71
69769,3274,23,257822,71
69770,13619,100,257780,71
69771,3297,21,251733,71
69772,352,1,140414,72
69773,352,1,20171,72
69774,9628,119,257324,72
69775,3287,27,20171,73
69776,3279,21,140414,73
69777,350,1,44324,74
69778,3313,26,44324,74
69779,14230,497,15339,74
69780,3697,36,257822,75
69781,10605,31,227995,75
69782,354,1,257415,75
69783,350,1,257774,75
69784,3492,23,257415,76
69785,3287,25,257774,76
69786,7469,358,257819,76
69787,53561,41,8597,76
69788,47969,345,255420,76
69789,31562,455,257809,76
69790,455,1,250792,77
69791,361,1,67064,77
69792,7933,210,257820,77
69793,22906,456,257802,77
69794,10509,13,250792,77
69795,3566,29,67064,77
69796,20135,507,257802,78
69797,15268,62,15730,78
69798,10169,773,257821,79
69799,4654,230,140414,80
69800,4077,217,20171,80
69801,353,1,257823,81
69802,21409,435,256760,81
69803,3270,22,257823,81
69804,13902,90,257824,81
69805,8130,351,251733,81
69806,7704,316,71673,82
69807,351,1,257757,82
69808,357,1,252205,82
69809,3515,22,257757,82
69810,2236,48,250678,83
69811,4315,6,124032,83
69812,4265,39,252205,83
69813,12855,905,257825,83
69814,19793,603,257774,84
69815,20888,579,90027,84
69816,4315,6,124032,84
69817,10721,24,124032,84
69818,351,1,257621,85
69819,3305,24,257621,85
69820,10196,320,44324,85
69821,4348,6,257826,85
69822,10721,38,124032,86
69823,10050,286,67064,86
69824,34529,280,257731,86
69825,357,1,257827,86
69826,30102,709,257815,87
69827,3278,26,257827,87
69828,367,1,257762,87
69829,350,1,255449,88
69830,3300,24,257762,88
69831,15737,981,257792,88
69832,4280,20,255449,88
69833,11861,496,257826,88
69834,350,1,7987,89
69835,18433,350,257802,89
69836,3271,21,7987,89
69837,356,1,72437,89
69838,18811,350,257802,89
69839,353,1,257828,90
69840,19482,920,63819,90
69841,350,1,257738,90
69842,3286,22,257828,90
69843,3298,85,72437,90
69844,3604,23,257738,91
69845,363,1,6095,91
69846,11861,620,257826,91
69847,17499,475,257818,92
69848,3610,23,6095,92
69849,350,1,256908,93
69850,10254,317,257826,93
69851,9865,369,257415,93
69852,354,3,257796,93
69853,350,1,256856,93
69854,3660,13,257796,94
69855,3939,33,256908,94
69856,5227,37,256856,94
69857,6821,275,257621,95
69858,25908,351,1024,96
69859,27033,35,257823,97
69860,351,1,257174,97
69861,3306,22,257174,97
69862,357,1,253063,98
69863,350,1,192051,98
69864,4650,46,253063,99
69865,3741,21,192051,99
69866,1071,85,7987,99
69867,10468,29,72437,100
69868,9876,350,257826,100
69869,4355,6,257785,100
69870,350,1,257368,101
69871,9154,410,252007,101
69872,358,1,256448,101
69873,3325,21,257368,101
69874,355,1,257482,101
69875,15257,216,256908,101
69876,359,1,891,101
69877,3883,28,256448,101
69878,3923,24,257482,101
69879,354,1,257829,102
69880,35398,34,255449,102
69881,23775,96,250792,102
69882,24575,227,6095,102
69883,23128,630,252205,102
69884,3325,22,257829,103
69885,21341,146,257762,103
69886,350,1,257830,103
69887,3281,26,257830,103
69888,3527,21,891,103
69889,360,3,252007,105
69890,362,1,6540,105
69891,3495,33,6540,105
69892,352,1,257831,105
69893,28038,187,257757,105
69894,8994,231,257785,106
69895,3276,21,257831,106
69896,3668,21,252007,106
69897,9043,224,257738,107
69898,350,1,256497,107
69899,3280,21,256497,107
69900,22683,169,256856,107
69901,350,1,256529,108
69902,3831,21,256529,108
69903,382,1,257051,108
69904,349,1,119706,108
69905,350,1,185810,108
69906,6857,236,257368,109
69907,3318,21,185810,109
69908,3700,30,257051,109
69909,12572,123,257482,109
69910,3318,22,119706,109
69911,352,1,207240,109
69912,354,1,257739,109
69913,365,2,16082,109
69914,12069,251,257174,109
69915,352,1,257832,109
69916,3307,33,207240,110
69917,28547,664,257827,110
69918,3309,26,16082,110
69919,3259,21,257832,110
69920,350,1,20171,110
69921,3285,21,20171,110
69922,3461,24,257739,110
69923,356,1,257833,111
69924,3281,23,257833,111
69925,362,1,256781,112
69926,350,1,256582,112
69927,3255,21,256582,113
69928,14647,123,257834,113
69929,4116,24,256781,113
69930,352,1,257363,114
69931,359,1,252055,114
69932,3699,31,119706,114
69933,17485,94,6540,114
69934,3737,25,257363,114
69935,354,1,257634,114
69936,350,1,118557,114
69937,358,1,257352,115
69938,3267,35,252055,115
69939,3311,21,118557,115
69940,3314,55,257634,115
69941,3269,24,257352,115
69942,357,1,257835,115
69943,363,1,257324,116
69944,5155,466,20171,116
69945,3294,24,257835,116
69946,11874,654,192051,116
69947,3805,38,257324,116
69948,352,1,7987,117
69949,12620,395,252007,118
69950,364,3,257836,118
69951,3384,21,7987,118
69952,3288,32,257836,118
69953,351,1,257837,119
69954,3287,21,257837,119
69955,3723,106,257828,119
69956,22021,833,253063,120
69957,350,1,257838,120
69958,3275,20,257838,120
69959,1656,259,16082,120
69960,26508,285,256497,120
69961,5388,397,257739,121
69962,5226,142,257835,123
69963,934,135,7987,123
69964,355,1,257839,123
69965,365,2,124273,124
69966,3278,24,257839,124
69967,7178,186,257363,124
69968,3297,22,124273,124
69969,362,1,122763,124
69970,3313,27,122763,124
69971,25008,226,257796,125
69972,357,1,252128,126
69973,352,1,257192,126
69974,3283,21,257192,126
69975,352,1,255667,126
69976,351,1,257621,127
69977,365,1,41866,127
69978,17288,166,256582,127
69979,3279,32,255667,127
69980,3305,21,257621,127
69981,358,1,41489,127
69982,3314,35,41489,128
69983,3582,154,257833,128
69984,3304,27,252128,128
69985,4635,35,41866,128
69986,3650,101,257839,128
69987,352,1,257840,128
69988,1069,70,124273,128
69989,3285,21,257840,129
69990,362,2,11938,129
69991,20880,678,256529,129
69992,350,1,257841,129
69993,3371,20,11938,129
69994,10126,79,257324,129
69995,350,1,245118,129
69996,3355,25,257841,129
69997,17480,446,257829,130
69998,4191,13,245118,130
69999,13383,226,257832,130
70000,16644,181,257051,130
70001,352,1,48377,131
70002,3273,23,48377,131
70003,10709,256,257837,131
70004,14875,190,257634,132
70005,16285,777,118557,132
70006,358,1,256122,132
70007,354,1,251116,133
70008,3552,24,256122,133
70009,4011,177,252055,133
70010,3289,33,251116,134
70011,28321,391,256448,134
70012,358,1,253296,135
70013,350,1,257842,135
70014,8303,303,257192,135
70015,3285,24,253296,136
70016,3314,25,257842,136
70017,355,1,160422,136
70018,3693,247,41489,137
70019,3297,21,160422,137
70020,358,1,257843,137
70021,3273,27,257843,138
70022,364,1,257762,139
70023,358,1,257844,139
70024,3298,22,257762,139
70025,357,1,65735,140
70026,509,40,250678,140
70027,358,1,41489,140
70028,3275,27,257844,140
70029,3302,24,65735,140
70030,359,1,257845,140
70031,3314,32,41489,140
70032,10602,676,185810,141
70033,352,1,256497,141
70034,3282,23,256497,141
70035,9842,342,257840,141
70036,3299,24,257845,142
70037,7171,288,257621,143
70038,17867,289,257830,144
70039,362,1,254254,145
70040,8423,73,257846,145
70041,4316,6,257847,145
70042,4315,6,124032,145
70043,4372,25,254254,146
70044,29343,372,257838,146
70045,350,1,254670,147
70046,356,1,257839,147
70047,9514,319,160422,147
70048,509,48,250678,147
70049,3310,21,254670,147
70050,352,1,188378,148
70051,3391,28,257839,148
70052,3261,21,188378,148
70053,16994,352,251116,148
70054,2290,331,65735,148
70055,9611,661,252128,148
70056,362,1,257848,148
70057,3723,268,41489,148
70058,10721,48,124032,148
70059,3291,31,257848,148
70060,21335,134,257762,149
70061,13739,606,257842,149
70062,348,1,256922,149
70063,4909,274,48377,149
70064,3326,24,256922,150
70065,1521,348,257844,150
70066,12645,280,257847,151
70067,359,1,257161,151
70068,355,1,257707,151
70069,350,1,257849,151
70070,3282,24,257707,152
70071,3281,25,257849,152
70072,353,1,257658,152
70073,4011,41,257161,152
70074,351,1,257787,152
70075,3336,31,257658,152
70076,4054,13,257787,152
70077,26388,258,256497,153
70078,17942,150,257850,153
70079,4316,6,257847,153
70080,16834,848,245118,154
70081,362,1,257851,154
70082,356,1,257829,154
70083,3296,38,257851,155
70084,361,1,122763,155
70085,4221,46,257829,155
70086,3310,29,122763,155
70087,360,1,13265,155
70088,1249,311,257843,156
70089,5000,30,13265,156
70090,5928,67,257719,156
70091,3936,197,257839,156
70092,13745,371,257845,157
70093,358,1,257852,157
70094,3276,27,257852,158
70095,357,1,6540,159
70096,9345,361,188378,159
70097,3633,31,6540,159
70098,28859,443,253296,160
70099,56189,65,256922,161
70100,372,1,257843,161
70101,4411,6,257853,161
70102,3578,13,257843,162
70103,12645,231,257847,162
70104,15427,770,257849,164
70105,12486,395,257707,164
70106,8477,943,254670,164
70107,353,1,257854,165
70108,29565,130,257855,165
70109,3280,22,257854,166
70110,359,1,256922,166
70111,17756,39,6540,166
70112,3423,25,256922,166
70113,9228,119,252395,166
70114,16952,66,257853,167
70115,22223,206,257851,167
70116,11195,379,257658,167
70117,352,1,257856,168
70118,17280,472,257161,168
70119,11981,359,257787,168
70120,3276,21,257856,168
70121,350,1,251134,169
70122,351,1,12353,169
70123,3306,23,12353,169
70124,4584,279,257843,169
70125,355,1,96340,169
70126,4411,6,257853,169
70127,3568,21,251134,169
70128,17980,440,257829,170
70129,3321,24,96340,170
70130,4331,13,253839,170
70131,352,1,256924,170
70132,3281,28,256924,171
70133,355,1,253839,171
70134,20695,355,13265,171
70135,362,1,257857,171
70136,368,1,257858,172
70137,4270,29,257858,172
70138,353,1,257859,172
70139,3282,27,257857,172
70140,3289,24,257859,172
70141,16748,415,257852,173
70142,350,1,255525,174
70143,16952,66,257853,174
70144,6454,174,12353,174
70145,4342,6,81001,175
70146,3284,21,255525,175
70147,14750,252,257854,175
70148,352,1,257534,175
70149,359,1,257860,175
70150,363,3,44607,175
70151,352,1,59627,175
70152,3281,24,257860,175
70153,361,2,82415,175
70154,4334,13,257534,176
70155,3308,23,82415,176
70156,3312,29,59627,176
70157,357,1,160422,177
70158,9619,173,251134,177
70159,3669,13,160422,177
70160,3781,66,257857,178
70161,350,1,44324,178
70162,350,1,48377,178
70163,3277,26,44324,178
70164,3571,24,48377,178
70165,3559,81,257859,179
70166,350,1,251280,180
70167,14742,337,257856,180
70168,3287,21,251280,180
70169,4692,23,82415,180
6908,7573,18,828,0
6909,369,1,817,1
6910,8319,32,817,2
6911,8324,19,828,5
6912,10860,102,809,6
6913,16952,3,817,6
6914,12267,45,828,7
6915,478,35,828,8
6916,10045,312,817,15
6917,365,1,829,17
6918,7581,21,829,18
6919,361,1,788,19
6920,7312,20,788,20
6921,28172,241,823,20
6922,362,1,815,22
6923,8098,21,815,23
6924,22256,28,829,25
6925,16311,46,788,27
6926,359,1,814,30
6927,7581,14,814,31
6928,28762,99,815,31
6929,11484,38,815,34
6930,27277,60,788,34
6931,360,1,830,37
6932,9177,40,831,38
6933,7299,16,830,38
6934,22411,44,814,41
6935,20684,38,788,43
6936,370,1,825,43
6937,27731,126,815,43
6938,15979,3,830,43
6939,7376,29,825,45
6940,13286,720,829,50
6941,367,1,823,50
6942,24178,44,814,50
6943,7337,26,823,52
6944,7454,74,825,53
6945,363,1,832,55
6946,7303,20,832,56
6947,9420,3,825,56
6948,14952,13,823,57
6949,10176,312,830,58
6950,20748,78,814,59
6951,6464,38,825,59
6952,6269,85,833,62
6953,10223,132,823,64
6954,12333,155,833,67
6955,652,50,833,70
6956,354,1,814,71
6957,7684,20,814,72
6958,363,1,815,74
6959,8299,18,815,75
6960,357,1,809,76
6961,7688,31,809,78
6962,18833,33,814,79
6963,353,1,834,85
6964,7290,7,834,86
6965,356,1,830,89
6966,30622,82,814,89
6967,12687,3,809,90
6968,8559,12,830,91
6969,24011,13,832,91
6970,369,1,162,92
6971,9458,22,162,94
6972,17231,3,830,94
6973,11308,59,835,95
6974,372,1,825,95
6975,359,1,836,96
6976,7463,25,825,96
6977,7331,14,836,97
6978,360,1,837,97
6979,28962,52,815,98
6980,353,1,838,98
6981,7347,37,837,99
6982,7327,10,838,99
6983,25091,78,814,100
6984,9535,60,162,100
6985,25432,92,832,100
6986,17906,3,835,100
6987,7533,3,825,100
6988,9673,306,809,101
6989,9025,3,837,102
6990,3521,47,825,103
6991,31411,52,815,104
6992,17818,60,162,104
6993,7621,3,836,106
6994,6143,92,837,107
6995,23942,14,838,109
6996,3573,87,836,109
6997,11415,310,830,110
6998,26518,19,834,110
6999,28654,126,815,112
7000,11518,330,835,116
7001,18503,42,834,116
7002,17383,199,838,117
7003,363,1,839,117
7004,23325,211,162,118
7005,7322,21,839,118
7006,28882,3,839,133
7007,382,1,840,137
7008,7330,81,840,141
7009,19973,169,839,141
7010,364,1,825,143
7011,7552,23,825,145
7012,358,1,841,146
7013,7329,13,841,146
7014,15135,3,840,147
7015,7618,3,825,147
7016,376,1,788,147
7017,3595,47,825,149
7018,7328,34,788,149
7019,8627,3,841,150
7020,4603,94,841,153
7021,30262,14,788,158
7022,12322,397,840,171
7023,363,1,842,171
7024,352,1,809,171
7025,7302,31,842,173
7026,8709,21,809,173
7027,27250,138,788,174
7028,13124,3,842,178
7029,16951,13,809,179
13574,1798,140,71446,0
13575,1798,157,71447,0
13576,2190,189,71448,3
13577,1643,116,71449,5
13578,1689,81,71450,5
13579,2927,215,71451,8
13580,1438,169,71452,8
13581,1887,189,71453,8
13582,1081,96,71454,13
13583,1081,98,71454,14
13584,1518,144,52837,15
13585,2293,169,71455,16
13586,1464,87,71456,17
13587,1112,60,71457,17
13588,2162,123,71458,18
13589,1926,124,71459,19
13590,1689,115,17978,19
13591,2362,174,71460,22
13592,1250,107,71461,22
13593,1162,87,71462,23
13594,3179,192,71463,23
13595,2980,131,71464,23
13596,1250,113,71461,25
13597,2260,163,68363,29
13598,1322,137,71465,32
13599,1533,141,71466,34
13600,1338,85,71467,35
13601,1338,88,71467,35
13602,4747,190,71468,35
13603,1479,118,71469,36
13604,1956,134,68720,37
13605,3153,201,67456,38
13606,1220,113,71470,39
13607,2908,168,63708,39
13608,3277,181,71471,39
13609,1457,152,71472,39
13610,1549,139,71473,41
13611,1560,129,71474,41
13612,1869,221,71475,42
13613,1485,139,71439,44
13614,2015,163,71476,45
13615,1308,113,44258,45
13616,10010,178,71477,46
13617,5346,175,71478,46
13618,11038,242,71479,47
13619,1326,139,71465,48
13620,1201,78,71480,48
13621,2321,197,10795,49
13622,1618,143,11606,50
13623,2305,156,65348,51
13624,2586,89,71481,51
13625,1667,140,71482,52
13626,3371,215,71483,54
13627,1474,97,71484,54
13628,1237,113,2319,54
13629,1422,191,71485,56
13630,1329,191,71486,57
13631,2441,99,44258,58
13632,14841,304,71228,58
13633,1731,148,71487,61
13634,1241,109,71488,61
13635,3324,121,71489,62
13636,3792,187,44941,66
13637,1392,140,71422,66
13638,2425,150,71490,66
13639,1501,166,71491,66
13640,1254,119,71492,67
13641,1532,145,70924,68
13642,1616,129,71493,68
13643,1049,32,71249,69
13644,1450,111,71494,69
13645,1843,171,71495,72
13646,2562,146,71496,73
13647,1199,41,71497,75
13648,4792,139,71257,76
13649,2498,153,71439,77
13650,1229,127,71498,78
13651,4263,111,71499,78
13652,1193,45,71488,79
13653,1294,107,71500,80
13654,3026,134,13821,80
13655,1332,102,71501,81
13656,14057,192,36527,82
13657,1604,180,71502,82
13658,1939,89,71503,85
13659,1495,140,71504,86
13660,2451,117,11234,91
13661,1279,131,71505,92
13662,11392,173,42756,92
13663,1271,141,71506,93
13664,1573,219,71507,93
13665,2156,207,71508,94
13666,1389,73,70460,95
13667,3359,161,71509,95
13668,1657,214,71510,97
13669,5060,208,71482,97
13670,2695,171,71511,97
13671,1441,147,71512,99
13672,1363,163,71472,99
13673,1872,114,71513,100
13674,1497,132,71514,101
13675,2136,163,71515,102
13676,7170,219,71516,104
13677,1197,112,71517,109
13678,1430,127,71518,109
13679,2682,156,64937,110
13680,1736,237,71519,111
13681,2424,138,16503,112
13682,2068,180,71520,116
13683,5306,133,71521,117
13684,2266,142,71442,117
13685,1617,119,71522,117
13686,2028,213,71523,118
13687,1433,135,71524,120
13688,2174,163,71525,120
13689,2164,119,71526,120
13690,1494,71,179,120
13691,2618,201,8582,122
13692,2234,171,71527,127
13693,1454,137,71528,127
13694,1445,198,71472,129
13695,3742,239,71506,129
13696,2250,141,71529,130
13697,1139,68,71530,131
13698,5759,196,1549,132
13699,1571,120,70540,134
13700,1696,110,16543,135
13701,1438,132,71531,136
13702,2230,228,21118,138
13703,2591,222,37882,139
13704,1813,119,71532,140
13705,1351,99,71533,143
13706,1423,101,63314,145
13707,1712,194,70662,145
13708,2079,144,71534,146
13709,7599,177,71535,146
13710,1138,68,71536,147
13711,1456,128,65161,147
